speed,shield_distance,algorithm,timeLoss,lateral_collisions,rear_end_collisions
130,0,a2c,13.55,112,75
130,0,a2c,13.46,114,66
130,0,a2c,13.38,124,73
130,0,a2c,13.38,144,60
130,0,a2c,13.38,145,63
130,0,a2c,13.45,112,75
130,0,a2c,13.45,134,61
130,0,a2c,13.21,108,71
130,0,a2c,13.34,140,55
130,0,a2c,13.08,118,57
130,0,a2c,13.37,117,59
130,0,a2c,13.54,126,63
130,0,a2c,13.28,137,75
130,0,a2c,13.42,120,63
130,0,a2c,13.43,123,77
130,0,a2c,13.51,119,70
130,0,a2c,13.3,110,67
130,0,a2c,13.28,99,73
130,0,a2c,13.32,121,70
130,0,a2c,13.21,130,61
130,0,a2c,13.73,117,57
130,0,a2c,13.47,145,57
130,0,a2c,13.3,148,62
130,0,a2c,13.43,123,70
130,0,a2c,13.23,117,59
130,0,a2c,13.5,114,67
130,0,a2c,13.42,112,65
130,0,a2c,13.19,98,68
130,0,a2c,13.53,128,69
130,0,a2c,13.11,107,66
130,0,a2c,13.19,120,72
130,0,a2c,13.99,157,60
130,0,a2c,13.62,135,60
130,0,a2c,13.51,128,68
130,0,a2c,13.36,133,64
130,0,a2c,13.75,123,70
130,0,a2c,13.37,123,57
130,0,a2c,13.52,135,80
130,0,a2c,13.32,127,68
130,0,a2c,13.87,145,81
130,0,a2c,13.17,131,63
130,0,a2c,13.34,128,71
130,0,a2c,13.58,117,67
130,0,a2c,14.12,119,56
130,0,a2c,13.66,157,72
130,0,a2c,13.57,121,80
130,0,a2c,13.59,132,64
130,0,a2c,13.45,113,69
130,0,a2c,13.46,111,75
130,0,a2c,13.54,121,68
130,0,a2c,13.05,138,60
130,0,a2c,13.21,112,57
130,0,a2c,13.88,129,64
130,0,a2c,13.49,106,65
130,0,a2c,13.87,101,71
130,0,a2c,12.99,139,55
130,0,a2c,13.61,141,66
130,0,a2c,13.31,131,67
130,0,a2c,13.57,122,75
130,0,a2c,13.55,141,56
130,0,a2c,13.49,114,64
130,0,a2c,13.25,103,72
130,0,a2c,13.32,112,76
130,0,a2c,13.44,127,83
130,0,a2c,13.55,113,57
130,0,a2c,13.71,124,59
130,0,a2c,12.99,98,73
130,0,a2c,13.46,129,66
130,0,a2c,13.42,99,57
130,0,a2c,13.84,144,67
130,0,a2c,13.26,108,83
130,0,a2c,13.58,136,54
130,0,a2c,12.9,99,65
130,0,a2c,13.67,124,76
130,0,a2c,13.29,100,70
130,0,a2c,13.45,121,65
130,0,a2c,13.29,130,81
130,0,a2c,13.34,110,51
130,0,a2c,13.45,127,72
130,0,a2c,13.09,123,67
130,0,a2c,13.07,98,59
130,0,a2c,13.24,117,69
130,0,a2c,13.43,113,59
130,0,a2c,13.38,106,63
130,0,a2c,13.35,121,54
130,0,a2c,13.57,150,66
130,0,a2c,13.36,120,60
130,0,a2c,13.78,151,52
100,0,a2c,12.4,140,65
100,0,a2c,12.24,109,59
100,0,a2c,12.63,126,53
100,0,a2c,12.16,139,62
100,0,a2c,12.55,112,77
100,0,a2c,12.56,130,68
100,0,a2c,12.45,134,75
100,0,a2c,12.54,117,69
100,0,a2c,12.63,124,59
100,0,a2c,12.53,120,75
100,0,a2c,12.23,123,53
100,0,a2c,12.41,125,80
100,0,a2c,12.43,125,79
100,0,a2c,12.34,106,75
100,0,a2c,12.28,125,76
100,0,a2c,12.26,131,72
100,0,a2c,12.46,115,64
100,0,a2c,12.7,129,63
100,0,a2c,12.29,110,69
100,0,a2c,12.14,102,64
100,0,a2c,12.13,118,61
100,0,a2c,12.47,118,64
100,0,a2c,12.37,122,70
100,0,a2c,12.33,144,69
100,0,a2c,12.17,106,77
100,0,a2c,11.99,116,56
100,0,a2c,12.62,127,55
100,0,a2c,12.22,122,59
100,0,a2c,12.29,91,61
100,0,a2c,12.64,124,57
100,0,a2c,12.41,131,58
100,0,a2c,12.08,111,62
100,0,a2c,12.68,148,60
100,0,a2c,12.41,124,73
100,0,a2c,12.78,121,77
100,0,a2c,12.41,121,69
100,0,a2c,12.44,132,72
100,0,a2c,12.59,108,58
100,0,a2c,12.32,115,68
100,0,a2c,12.31,122,54
100,0,a2c,12.76,138,56
100,0,a2c,12.15,86,67
100,0,a2c,12.46,131,62
100,0,a2c,12.4,103,67
100,0,a2c,12.75,141,72
100,0,a2c,12.18,127,55
100,0,a2c,12.28,109,54
100,0,a2c,12.15,129,57
100,0,a2c,12.44,129,85
100,0,a2c,12.31,102,74
100,0,a2c,12.37,121,65
100,0,a2c,12.51,106,66
100,0,a2c,12.22,119,58
100,0,a2c,12.27,125,56
100,0,a2c,12.39,135,55
100,0,a2c,12.4,106,68
100,0,a2c,12.54,137,69
100,0,a2c,12.47,129,79
100,0,a2c,12.36,111,57
100,0,a2c,12.53,107,68
100,0,a2c,12.48,109,73
100,0,a2c,12.53,116,67
100,0,a2c,12.25,121,67
100,0,a2c,12.36,134,73
100,0,a2c,12.37,126,56
100,0,a2c,12.33,116,62
100,0,a2c,12.2,125,69
100,0,a2c,12.47,138,54
100,0,a2c,12.36,130,61
100,0,a2c,12.3,112,70
100,0,a2c,12.28,133,80
100,0,a2c,12.59,147,75
100,0,a2c,12.44,121,50
100,0,a2c,12.33,113,73
100,0,a2c,12.48,132,63
100,0,a2c,12.19,127,68
100,0,a2c,12.06,115,91
100,0,a2c,12.28,121,71
100,0,a2c,12.1,109,57
100,0,a2c,12.13,123,68
100,0,a2c,12.36,101,58
100,0,a2c,12.32,130,48
100,0,a2c,12.43,126,69
100,0,a2c,12.4,148,50
100,0,a2c,12.37,128,67
100,0,a2c,12.66,145,64
100,0,a2c,12.46,105,62
100,0,a2c,12.49,138,62
100,0,a2c,12.12,112,57
100,0,a2c,12.34,134,67
100,0,a2c,12.57,113,74
100,0,a2c,12.38,147,68
100,0,a2c,12.44,115,60
100,0,a2c,12.5,119,80
100,0,a2c,12.44,156,71
100,0,a2c,12.36,105,65
100,0,a2c,12.96,143,60
100,0,a2c,12.58,108,54
100,0,a2c,12.41,115,70
100,0,a2c,12.36,127,62
100,0,a2c,12.4,126,57
100,0,a2c,12.61,129,58
100,0,a2c,12.49,103,76
100,0,a2c,12.56,137,58
100,0,a2c,12.1,116,64
100,0,a2c,12.2,122,58
100,0,a2c,12.07,129,75
100,0,a2c,12.13,133,70
100,0,a2c,12.35,138,74
100,0,a2c,12.17,145,56
100,0,a2c,12.35,118,71
100,0,a2c,12.68,122,68
100,0,a2c,12.56,148,58
100,0,a2c,12.42,124,64
100,0,a2c,12.52,132,81
100,0,a2c,12.38,112,70
100,0,a2c,12.55,106,72
100,0,a2c,12.26,119,73
100,0,a2c,12.27,113,59
100,0,a2c,12.49,155,78
100,0,a2c,12.52,109,56
100,0,a2c,12.33,132,53
100,0,a2c,12.1,131,68
100,0,a2c,12.56,130,72
100,0,a2c,12.31,139,60
100,0,a2c,12.45,128,76
100,0,a2c,12.37,123,75
100,0,a2c,12.6,143,58
100,0,a2c,12.33,126,62
100,0,a2c,12.76,128,53
100,0,a2c,12.07,123,63
100,0,a2c,12.56,118,65
100,0,a2c,12.22,126,70
100,0,a2c,12.44,138,73
100,0,a2c,12.84,137,65
100,0,a2c,12.41,149,56
100,0,a2c,12.43,134,50
100,0,a2c,12.63,133,71
100,0,a2c,12.14,121,68
100,0,a2c,12.49,124,48
100,0,a2c,12.55,121,59
100,0,a2c,12.3,115,72
100,0,a2c,12.38,116,73
100,0,a2c,12.1,107,56
100,0,a2c,12.5,133,55
100,0,a2c,12.37,127,72
100,0,a2c,12.43,112,77
100,0,a2c,12.35,107,70
100,0,a2c,11.95,123,62
100,0,a2c,12.46,104,62
100,0,a2c,12.53,133,76
100,0,a2c,12.73,109,59
100,0,a2c,12.39,140,69
100,0,a2c,12.3,131,68
100,0,a2c,12.4,137,68
100,0,a2c,12.23,132,65
100,0,a2c,12.05,114,62
100,0,a2c,12.22,109,63
100,0,a2c,12.18,129,53
100,0,a2c,12.39,111,72
100,0,a2c,12.58,139,84
100,0,a2c,12.5,128,51
100,0,a2c,12.27,125,60
100,0,a2c,12.22,118,70
100,0,a2c,12.01,121,61
100,0,a2c,12.34,126,72
100,0,a2c,12.35,122,72
100,0,a2c,12.34,125,56
100,0,a2c,12.67,133,73
100,0,a2c,12.08,103,62
100,0,a2c,12.5,137,68
100,0,a2c,12.3,135,85
100,0,a2c,11.71,117,67
100,0,a2c,12.18,110,68
100,0,a2c,12.48,118,83
100,0,a2c,11.87,94,65
100,0,a2c,12.41,117,74
100,0,a2c,12.17,97,67
100,0,a2c,12.32,118,65
100,0,a2c,12.55,114,66
100,0,a2c,12.41,111,65
100,0,a2c,12.3,116,69
100,0,a2c,12.23,121,53
100,0,a2c,12.29,131,59
100,0,a2c,12.23,118,74
100,0,a2c,12.38,120,72
100,0,a2c,12.48,105,58
100,0,a2c,12.46,133,68
100,0,a2c,12.4,133,70
100,0,a2c,12.81,136,63
100,0,a2c,12.64,137,65
100,0,a2c,12.56,121,74
100,0,a2c,12.3,103,63
100,0,a2c,12.54,130,69
100,0,a2c,12.39,109,64
100,0,a2c,12.05,121,64
100,0,a2c,12.63,116,60
100,0,a2c,12.78,140,67
100,0,a2c,12.34,136,57
100,0,a2c,12.08,117,73
100,0,a2c,12.39,122,60
100,0,a2c,12.65,143,58
100,0,a2c,12.15,138,58
100,0,a2c,12.37,121,57
100,0,a2c,12.22,99,68
100,0,a2c,12.31,114,49
100,0,a2c,12.42,105,76
100,0,a2c,12.28,128,68
100,0,a2c,12.38,105,59
100,0,a2c,12.59,111,74
100,0,a2c,12.13,146,66
100,0,a2c,12.31,135,51
100,0,a2c,12.6,108,74
100,0,a2c,12.41,136,70
100,0,a2c,12.58,134,81
100,0,a2c,12.37,116,52
100,0,a2c,12.29,126,69
100,0,a2c,12.02,136,66
100,0,a2c,12.58,112,66
100,0,a2c,12.69,124,66
100,0,a2c,12.56,146,66
100,0,a2c,12.5,118,70
100,0,a2c,12.11,122,73
100,0,a2c,12.53,127,66
100,0,a2c,12.01,123,73
100,0,a2c,12.43,144,52
100,0,a2c,12.13,119,64
100,0,a2c,12.16,100,53
100,0,a2c,12.56,142,73
100,0,a2c,12.5,130,48
100,0,a2c,12.37,105,60
100,0,a2c,12.34,122,64
100,0,a2c,12.31,136,66
100,0,a2c,12.48,121,84
100,0,a2c,12.43,136,75
100,0,a2c,12.37,107,61
100,0,a2c,12.22,128,71
100,0,a2c,12.23,101,62
100,0,a2c,12.18,112,69
100,0,a2c,12.58,120,51
100,0,a2c,12.46,121,63
100,0,a2c,12.65,123,75
100,0,a2c,12.37,115,65
100,0,a2c,12.63,134,61
100,0,a2c,12.45,114,68
100,0,a2c,12.2,109,63
100,0,a2c,12.25,115,49
100,0,a2c,12.24,134,69
100,0,a2c,12.4,114,55
100,0,a2c,12.54,139,60
100,0,a2c,12.33,109,64
100,0,a2c,12.65,154,83
100,0,a2c,12.56,126,60
100,0,a2c,12.52,111,52
100,0,a2c,12.59,111,66
100,0,a2c,12.49,154,67
100,0,a2c,12.45,117,60
100,0,a2c,12.37,119,70
100,0,a2c,12.41,134,73
100,0,a2c,12.59,117,70
100,0,a2c,12.46,126,59
100,0,a2c,12.2,121,79
100,0,a2c,12.53,109,68
100,0,a2c,12.6,125,51
100,0,a2c,12.41,124,61
100,0,a2c,12.4,115,56
100,0,a2c,12.34,118,66
100,0,a2c,12.64,136,67
100,0,a2c,12.49,133,85
100,0,a2c,12.21,137,59
100,0,a2c,12.1,120,62
100,0,a2c,12.27,115,70
100,0,a2c,12.46,108,56
100,0,a2c,12.24,106,74
100,0,a2c,12.16,128,58
100,0,a2c,12.4,135,75
100,0,a2c,12.4,126,65
100,0,a2c,12.59,135,64
100,0,a2c,12.23,100,76
100,0,a2c,12.48,117,79
100,0,a2c,12.7,133,83
100,0,a2c,12.33,119,59
100,0,a2c,12.67,117,81
100,0,a2c,12.03,93,58
100,0,a2c,11.87,111,51
100,0,a2c,12.73,145,91
100,0,a2c,12.57,115,84
100,0,a2c,12.31,117,78
100,0,a2c,12.54,136,64
100,0,a2c,12.31,122,61
100,0,a2c,12.31,126,63
100,0,a2c,12.66,126,75
100,0,a2c,12.74,108,70
100,0,a2c,12.31,126,72
100,0,a2c,12.57,123,78
100,0,a2c,12.26,144,78
100,0,a2c,12.48,131,75
100,0,a2c,12.11,109,71
100,0,a2c,12.38,131,62
100,0,a2c,12.58,127,75
50,0,trpo,19.97,69,26
50,0,trpo,21.4,102,34
50,0,trpo,21.95,68,45
50,0,trpo,20.55,79,35
50,0,trpo,21.62,80,38
50,0,trpo,19.62,79,29
50,0,trpo,19.45,72,28
50,0,trpo,20.42,88,27
50,0,trpo,19.84,98,39
50,0,trpo,20.47,80,21
50,0,trpo,20.61,78,23
50,0,trpo,19.76,88,25
50,0,trpo,22.12,85,36
50,0,trpo,20.98,76,31
50,0,trpo,20.09,76,35
50,0,trpo,22.54,119,31
50,0,trpo,20.16,80,29
50,0,trpo,20.81,97,36
50,0,trpo,19.06,59,30
50,0,trpo,19.59,89,28
50,0,trpo,21.73,79,25
50,0,trpo,22.05,93,34
50,0,trpo,20.85,88,39
50,0,trpo,20.43,82,27
50,0,trpo,19.31,106,31
50,0,trpo,22.21,103,26
50,0,trpo,20.8,58,41
50,0,trpo,20.72,90,31
50,0,trpo,20.75,86,30
50,0,trpo,20.35,74,34
50,0,trpo,18.59,77,36
50,0,trpo,19.18,66,31
50,0,trpo,18.83,73,20
50,0,trpo,19.75,91,34
50,0,trpo,20.23,70,34
50,0,trpo,20.22,77,22
50,0,trpo,20.22,79,38
50,0,trpo,20.46,86,34
50,0,trpo,19.19,61,32
50,0,trpo,22.19,91,41
50,0,trpo,19.56,60,32
50,0,trpo,18.68,68,31
50,0,trpo,21.7,98,36
50,0,trpo,20.24,83,36
50,0,trpo,18.81,62,24
50,0,trpo,19.36,67,33
50,0,trpo,20.6,96,33
50,0,trpo,18.73,59,30
50,0,trpo,18.8,50,27
50,0,trpo,19.9,77,30
50,0,trpo,21.52,73,23
50,0,trpo,19.7,107,34
50,0,trpo,19.41,79,30
50,0,trpo,19.56,65,25
50,0,trpo,18.37,70,36
50,0,trpo,20.22,86,34
50,0,trpo,18.46,77,28
50,0,trpo,20.81,87,35
50,0,trpo,20.15,78,39
50,0,trpo,20.14,61,39
50,0,trpo,20.43,75,36
50,0,trpo,19.88,66,27
50,0,trpo,20.68,78,30
50,0,trpo,18.89,80,36
50,0,trpo,20.25,83,29
50,0,trpo,20.73,65,38
50,0,trpo,21.37,85,34
50,0,trpo,19.94,66,19
50,0,trpo,21.6,79,36
50,0,trpo,19.5,79,41
50,0,trpo,19.61,80,30
50,0,trpo,20.28,110,36
50,0,trpo,21.39,98,23
50,0,trpo,19.07,96,32
50,0,trpo,19.82,82,40
50,0,trpo,21.44,95,30
50,0,trpo,19.78,83,30
50,0,trpo,19.29,61,38
50,0,trpo,20.19,74,35
50,0,trpo,19.29,74,24
50,0,trpo,22.34,100,31
50,0,trpo,18.64,55,27
50,0,trpo,20.18,63,43
50,0,trpo,20.81,79,26
50,0,trpo,20.15,81,31
50,0,trpo,20.81,67,42
50,0,trpo,20.05,70,31
50,0,trpo,20.51,79,36
50,0,trpo,20.46,61,28
50,0,trpo,20.25,95,32
50,0,trpo,21.28,83,35
50,0,trpo,20.33,74,33
50,0,trpo,19.09,72,28
50,0,trpo,20.4,69,27
50,0,trpo,19.21,83,31
50,0,trpo,20.64,81,39
50,0,trpo,19.84,74,34
50,0,trpo,19.29,67,36
50,0,trpo,20.34,90,30
50,0,trpo,20.04,84,35
50,0,trpo,19.75,76,36
50,0,trpo,20.0,88,45
50,0,trpo,20.78,96,23
50,0,trpo,20.08,78,29
50,0,trpo,20.18,89,34
50,0,trpo,20.01,79,33
50,0,trpo,19.49,68,34
50,0,trpo,20.98,88,28
50,0,trpo,19.24,82,37
50,0,trpo,20.03,56,24
50,0,trpo,19.97,82,45
50,0,trpo,19.57,55,29
50,0,trpo,20.12,77,40
50,0,trpo,20.8,72,35
50,0,trpo,19.48,72,30
50,0,trpo,19.9,79,30
50,0,trpo,20.15,91,33
50,0,trpo,20.83,69,45
50,0,trpo,19.08,77,30
50,0,trpo,20.98,81,42
50,0,trpo,19.18,79,36
50,0,trpo,21.25,65,36
50,0,trpo,18.1,79,24
50,0,trpo,19.6,61,42
50,0,trpo,18.56,68,30
50,0,trpo,20.5,87,30
50,0,trpo,20.61,79,29
50,0,trpo,19.77,72,26
50,0,trpo,19.67,62,29
50,0,trpo,19.68,85,29
50,0,trpo,20.28,58,38
50,0,trpo,22.5,75,39
50,0,trpo,21.29,77,30
50,0,trpo,19.43,68,24
50,0,trpo,18.5,62,33
50,0,trpo,19.76,67,38
50,0,trpo,20.64,100,33
50,0,trpo,19.58,82,39
50,0,trpo,19.55,80,33
50,0,trpo,19.75,59,35
50,0,trpo,21.94,85,44
50,0,trpo,19.12,84,43
50,0,trpo,20.74,85,26
50,0,trpo,18.6,89,40
50,0,trpo,20.15,81,34
50,0,trpo,22.42,89,36
50,0,trpo,17.79,77,34
50,0,trpo,19.52,82,27
50,0,trpo,19.11,77,32
50,0,trpo,19.96,71,35
50,0,trpo,19.66,65,44
50,0,trpo,20.12,75,33
50,0,trpo,21.24,98,42
50,0,trpo,18.11,69,40
50,0,trpo,21.92,89,34
50,0,trpo,21.25,78,43
50,0,trpo,21.33,108,43
50,0,trpo,19.8,84,35
50,0,trpo,19.99,86,30
50,0,trpo,20.28,100,37
50,0,trpo,21.02,88,35
50,0,trpo,19.01,90,37
50,0,trpo,19.82,76,29
50,0,trpo,19.39,66,47
50,0,trpo,20.46,79,28
50,0,trpo,21.37,82,32
50,0,trpo,19.66,60,32
50,0,trpo,19.8,70,27
50,0,trpo,21.3,106,43
50,0,trpo,19.71,64,30
50,0,trpo,19.97,74,37
50,0,trpo,21.31,87,31
50,0,trpo,21.51,72,27
50,0,trpo,20.55,86,38
50,0,trpo,19.21,67,34
50,0,trpo,19.47,88,40
50,0,trpo,20.64,97,27
50,0,trpo,19.96,85,23
50,0,trpo,21.03,70,31
50,0,trpo,19.45,82,32
50,0,trpo,19.15,86,18
50,0,trpo,20.49,100,28
50,0,trpo,21.78,78,33
50,0,trpo,20.02,70,34
50,0,trpo,19.05,69,31
50,0,trpo,19.86,74,37
50,0,trpo,20.38,97,44
50,0,trpo,20.02,100,34
50,0,trpo,19.23,80,27
50,0,trpo,20.49,87,24
50,0,trpo,20.05,84,33
50,0,trpo,20.87,75,34
50,0,trpo,19.64,86,31
50,0,trpo,21.15,69,43
50,0,trpo,18.23,75,30
50,0,trpo,20.59,70,31
50,0,trpo,20.02,90,39
50,0,trpo,20.19,67,25
50,0,trpo,19.43,95,37
50,0,trpo,19.87,76,34
50,0,trpo,20.33,87,27
50,0,trpo,20.1,85,23
50,0,trpo,21.34,72,35
50,0,trpo,19.43,67,31
50,0,trpo,19.08,58,32
50,0,trpo,19.1,89,25
50,0,trpo,21.19,72,22
50,0,trpo,23.69,122,29
50,0,trpo,19.85,87,32
50,0,trpo,21.93,80,41
50,0,trpo,21.33,83,35
50,0,trpo,19.44,76,26
50,0,trpo,21.91,90,38
50,0,trpo,19.84,71,20
50,0,trpo,19.19,75,29
50,0,trpo,20.52,62,26
50,0,trpo,20.83,80,34
50,0,trpo,20.08,76,38
50,0,trpo,19.93,84,21
50,0,trpo,19.23,69,31
50,0,trpo,20.6,97,33
50,0,trpo,20.21,80,40
50,0,trpo,19.27,68,36
50,0,trpo,19.19,67,25
50,0,trpo,20.36,114,48
50,0,trpo,21.11,100,47
50,0,trpo,19.15,76,29
50,0,trpo,19.99,85,36
50,0,trpo,19.94,79,26
50,0,trpo,20.52,70,22
50,0,trpo,19.64,67,21
50,0,trpo,20.15,80,37
50,0,trpo,20.24,80,44
50,0,trpo,19.97,101,35
50,0,trpo,19.36,71,31
50,0,trpo,21.01,70,41
50,0,trpo,21.31,94,34
50,0,trpo,18.94,78,36
50,0,trpo,18.66,68,32
50,0,trpo,19.91,65,33
50,0,trpo,20.93,62,27
50,0,trpo,19.99,73,40
50,0,trpo,20.06,66,36
50,0,trpo,18.94,73,23
50,0,trpo,19.49,86,24
50,0,trpo,21.3,70,38
50,0,trpo,20.59,86,28
50,0,trpo,18.57,65,18
50,0,trpo,18.03,82,23
50,0,trpo,19.05,84,27
50,0,trpo,19.52,86,35
50,0,trpo,19.31,80,20
50,0,trpo,20.01,62,27
50,0,trpo,20.9,70,28
50,0,trpo,19.6,77,29
50,0,trpo,21.07,96,41
50,0,trpo,20.35,74,25
50,0,trpo,21.45,68,33
50,0,trpo,20.73,63,38
50,0,trpo,18.78,68,42
50,0,trpo,20.37,83,35
50,0,trpo,20.71,75,28
50,0,trpo,21.71,67,28
50,0,trpo,19.77,72,38
50,0,trpo,21.08,65,45
50,0,trpo,21.51,98,30
50,0,trpo,18.74,68,38
50,0,trpo,20.79,75,37
50,0,trpo,19.37,54,23
50,0,trpo,19.23,64,37
50,0,trpo,20.68,83,15
50,0,trpo,21.34,82,41
50,0,trpo,20.62,95,33
50,0,trpo,20.33,71,32
50,0,trpo,19.43,74,39
50,0,trpo,19.16,75,29
50,0,trpo,21.01,82,24
50,0,trpo,21.23,60,30
50,0,trpo,19.17,69,27
50,0,trpo,21.29,94,37
50,0,trpo,20.27,75,31
50,0,trpo,19.32,82,36
50,0,trpo,19.29,71,31
50,0,trpo,20.24,68,32
50,0,trpo,17.73,58,34
50,0,trpo,19.47,84,34
50,0,trpo,19.18,87,37
50,0,trpo,21.12,72,29
50,0,trpo,20.21,100,31
50,0,trpo,20.38,97,27
50,0,trpo,18.65,73,33
50,0,trpo,20.49,87,30
50,0,trpo,18.93,88,32
50,0,trpo,20.02,53,36
50,0,trpo,19.78,90,42
50,0,trpo,20.53,88,35
50,0,trpo,20.16,76,32
50,0,trpo,19.41,93,21
50,0,trpo,19.06,65,33
50,0,trpo,20.56,61,30
50,5,a2c,13.18,139,73
50,5,a2c,12.86,158,94
50,5,a2c,12.52,164,105
50,5,a2c,13.05,165,88
50,5,a2c,12.76,168,83
50,5,a2c,12.86,194,73
50,5,a2c,13.06,147,76
50,5,a2c,12.83,179,63
50,5,a2c,12.32,149,81
50,5,a2c,13.47,164,97
50,5,a2c,13.17,181,80
50,5,a2c,13.19,164,84
50,5,a2c,12.54,182,77
50,5,a2c,13.4,179,85
50,5,a2c,12.79,174,89
50,5,a2c,12.81,206,86
50,5,a2c,12.78,192,67
50,5,a2c,13.04,167,87
50,5,a2c,13.12,176,65
50,5,a2c,12.83,170,76
50,5,a2c,12.99,159,58
50,5,a2c,12.56,188,87
50,5,a2c,12.62,192,70
50,5,a2c,12.95,175,85
50,5,a2c,12.74,203,67
50,5,a2c,12.65,159,86
50,5,a2c,13.35,167,98
50,5,a2c,12.89,165,80
50,5,a2c,12.85,171,89
50,5,a2c,12.49,151,74
50,5,a2c,13.35,161,79
50,5,a2c,12.97,153,87
50,5,a2c,12.38,182,65
50,5,a2c,12.81,159,83
50,5,a2c,13.45,175,63
50,5,a2c,12.85,179,65
50,5,a2c,12.94,162,69
50,5,a2c,13.66,183,65
50,5,a2c,12.59,184,56
50,5,a2c,12.38,152,64
50,5,a2c,12.73,162,82
50,5,a2c,12.94,173,73
50,5,a2c,12.46,148,96
50,5,a2c,12.58,177,66
50,5,a2c,12.72,152,74
50,5,a2c,13.22,179,83
50,5,a2c,12.86,196,86
50,5,a2c,13.48,151,70
50,5,a2c,13.51,177,71
50,5,a2c,12.59,169,86
50,5,a2c,13.13,176,62
50,5,a2c,12.96,165,80
50,5,a2c,12.93,157,89
50,5,a2c,13.13,160,84
50,5,a2c,13.12,164,80
50,5,a2c,12.87,171,65
50,5,a2c,12.86,160,91
50,5,a2c,12.72,170,78
50,5,a2c,12.81,173,83
50,5,a2c,12.85,196,70
50,5,a2c,12.7,161,77
50,5,a2c,13.11,176,83
50,5,a2c,12.61,173,65
50,5,a2c,12.78,165,79
50,5,a2c,13.11,177,83
50,5,a2c,12.5,142,71
50,5,a2c,13.1,170,81
50,5,a2c,13.25,182,71
50,5,a2c,13.79,159,69
50,5,a2c,12.43,173,70
50,5,a2c,12.96,183,89
50,5,a2c,12.86,158,71
50,5,a2c,12.86,162,79
50,5,a2c,13.89,198,74
50,5,a2c,13.2,175,77
50,5,a2c,12.62,162,73
50,5,a2c,12.98,178,81
50,5,a2c,13.08,161,75
50,5,a2c,12.46,167,75
50,5,a2c,13.48,197,88
50,5,a2c,12.47,156,63
50,5,a2c,12.76,153,63
50,5,a2c,13.84,128,78
50,5,a2c,13.1,165,62
50,5,a2c,13.72,164,87
50,5,a2c,12.49,182,76
50,5,a2c,13.88,174,78
50,5,a2c,12.36,188,66
50,5,a2c,12.81,178,81
50,5,a2c,13.7,175,71
50,5,a2c,12.62,159,77
50,5,a2c,12.3,169,85
50,5,a2c,12.85,185,85
50,5,a2c,13.18,162,80
50,5,a2c,13.27,171,80
50,5,a2c,12.38,175,63
50,5,a2c,12.68,203,83
50,5,a2c,13.07,158,79
50,5,a2c,12.81,184,69
50,5,a2c,13.03,168,67
50,5,a2c,12.8,162,77
50,5,a2c,13.05,185,71
50,5,a2c,13.38,172,80
50,5,a2c,13.1,165,80
50,5,a2c,12.66,176,56
50,5,a2c,13.67,178,65
50,5,a2c,13.06,188,85
50,5,a2c,13.02,202,83
50,5,a2c,12.82,170,76
50,5,a2c,13.32,195,81
50,5,a2c,12.9,160,61
50,5,a2c,13.21,181,91
50,5,a2c,12.55,179,76
50,5,a2c,13.26,169,87
50,5,a2c,13.08,169,91
50,5,a2c,13.28,161,73
50,5,a2c,12.31,178,51
50,5,a2c,12.62,168,77
50,5,a2c,12.66,192,84
50,5,a2c,12.68,168,71
50,5,a2c,13.8,173,97
50,5,a2c,12.79,155,75
50,5,a2c,13.52,151,82
50,5,a2c,13.2,166,79
50,5,a2c,12.55,201,63
50,5,a2c,12.92,202,74
50,5,a2c,12.78,136,78
50,5,a2c,13.63,181,66
50,5,a2c,12.56,187,67
50,5,a2c,12.34,163,68
50,5,a2c,13.07,172,81
50,5,a2c,12.75,170,73
50,5,a2c,12.88,155,84
50,5,a2c,12.69,173,71
50,5,a2c,12.7,161,82
50,5,a2c,13.36,167,63
50,5,a2c,12.38,150,76
50,5,a2c,12.66,182,79
50,5,a2c,12.76,161,76
50,5,a2c,12.7,159,88
50,5,a2c,13.25,174,88
50,5,a2c,12.72,183,82
50,5,a2c,12.93,175,72
50,5,a2c,12.51,184,86
50,5,a2c,12.72,172,83
50,5,a2c,12.43,179,87
50,5,a2c,13.02,177,81
50,5,a2c,12.56,174,95
50,5,a2c,13.1,163,70
50,5,a2c,13.07,150,86
50,5,a2c,12.97,186,64
50,5,a2c,12.61,152,73
50,5,a2c,12.7,159,65
50,5,a2c,13.14,173,81
50,5,a2c,12.78,167,79
50,5,a2c,13.16,174,69
50,5,a2c,13.3,158,62
50,5,a2c,13.35,165,92
50,5,a2c,12.78,170,62
50,5,a2c,13.02,175,70
50,5,a2c,13.61,158,93
50,5,a2c,13.62,153,75
50,5,a2c,13.18,157,67
50,5,a2c,13.92,178,87
50,5,a2c,12.84,148,92
50,5,a2c,12.94,185,83
50,5,a2c,13.08,167,77
50,5,a2c,12.84,187,63
50,5,a2c,13.04,145,76
50,5,a2c,13.22,177,81
50,5,a2c,12.57,205,81
50,5,a2c,12.45,165,77
50,5,a2c,12.7,163,68
50,5,a2c,12.57,186,79
50,5,a2c,13.06,179,66
50,5,a2c,13.21,146,84
50,5,a2c,12.27,168,75
50,5,a2c,12.93,159,91
50,5,a2c,13.18,163,98
50,5,a2c,13.64,190,75
50,5,a2c,12.75,163,86
50,5,a2c,13.25,173,83
50,5,a2c,12.96,159,62
50,5,a2c,12.83,178,69
